PCR,DATABASE_VERSION,COMPANY_CODE,ITEM_CODE,ITEM_NAME,UNIT_PROCESS_ID,CONVERSION_FACTOR
BASIC,ecoinvent-v3.11,TA,12332,特级破碎料      ,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,TA,64050,无缝穿孔辊        ,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,ZG,64100,热轧轧辊,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,TM,50430,VPSA氧-外购,7cdd63b8-470d-482c-9c50-8478a1d446d3,1.0000000000
BASIC,ecoinvent-v3.11,BR,12100,外购生石灰,86c979f1-7c68-48cb-b241-8ad925e1046f,1.0000000000
BASIC,ecoinvent-v3.11,WG,15003,外购连铸板坯-广建,1d5d5488-9721-4d32-b8cc-d3b99a11de23,1.0000000000
BASIC,ecoinvent-v3.11,ZG,FE-PLT,,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,TM,18440,回收彩涂可利用材,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,BR,65711, 1800 连退工作辊        ,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,TM,12535,磷铁,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
CONS,ecoinvent-v3.11,ZG,63200,热镀锌耐指纹涂料,2ec7760d-e523-4b31-a139-34495a0d3c72,1.0000000000
CONS,ecoinvent-v3.11,TA,SA2M1,,b4516042-b924-4f37-8538-9c80d43bc509,1.0000000000
CONS,ecoinvent-v3.11,TA,1402,,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,TA,LDDK,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,02010,,2ec7760d-e523-4b31-a139-34495a0d3c72,1.0000000000
CONS,ecoinvent-v3.11,ZG,05203,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,02003,,2ec7760d-e523-4b31-a139-34495a0d3c72,1.0000000000
CONS,ecoinvent-v3.11,ZG,03002,,ad72e45d-7e1d-4871-ac25-5d76d7f15a26,1.0000000000
CONS,ecoinvent-v3.11,ZG,A1565227,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,59117,,708ab0fb-6b9a-4261-b550-9ff3bca1ee44,1.0000000000
CONS,ecoinvent-v3.11,ZG,05011,,6e429431-a16e-4f46-b6ee-f977328c77fe,1.0000000000
CONS,ecoinvent-v3.11,ZG,14700,聚酯类涂料,e4fe5bc1-acb6-4814-9830-3cbbbab5a8c3,1.0000000000
CONS,ecoinvent-v3.11,TA,12547,铝线,e07974bc-42bb-447e-8af4-f33c4eeb9d86,1.0000000000
CONS,ecoinvent-v3.11,TA,14700,聚酯类涂料-2030彩涂,e4fe5bc1-acb6-4814-9830-3cbbbab5a8c3,1.0000000000
CONS,ecoinvent-v3.11,TA,60185,,d0569db2-b32e-4287-ad1b-d4cbb2824b26,1.0000000000
CONS,ecoinvent-v3.11,TA,63340,T处理A剂,713b5208-6a9e-4e06-ad7e-1bddb4c3f8f3,1.0000000000
CONS,ecoinvent-v3.11,TA,D0759,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,DES3,,ad72e45d-7e1d-4871-ac25-5d76d7f15a26,1.0000000000
CONS,ecoinvent-v3.11,TA,110B2,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,14400,(未选)石灰石,c45fe27e-aa23-46b3-8a55-14324183a0a2,1.0000000000
CONS,ecoinvent-v3.11,ZG,05175,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,TA,WNMN,,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,TA,11132,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,ZG,05187,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,202,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,ZG,LWGP1,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,TA,11228,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,ZG,103F3,主原料粉矿-巴芬兰粉,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,TA,40700,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,TA,62130,冷轧平整液,4246a325-234d-4810-8a30-8f65e78539fb,1.0000000000
CONS,ecoinvent-v3.11,TA,63900,复合衬垫,2b0fad83-c6cd-4cd3-82e4-a518b954d32e,1.0000000000
CONS,ecoinvent-v3.11,ZG,05158,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,TA,41210,,c99a8731-cf4d-4cac-af1b-33740646087f,1.0000000000
CONS,ecoinvent-v3.11,ZG,1432,,2fcac100-8d50-42d6-a085-04862c21a14e,1.0000000000
CONS,ecoinvent-v3.11,TA,110B5,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,11101,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,NI-3,,1f471929-c1c0-4daa-92e9-9d8acc6cab56,1.0000000000
CONS,ecoinvent-v3.11,TA,11315,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,H-MN,,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,ZG,AL4Y,,3bdd2e55-e55b-4adb-ab71-4b2a32a7feff,1.0000000000
CONS,ecoinvent-v3.11,ZG,AL5D,,2b0fad83-c6cd-4cd3-82e4-a518b954d32e,1.0000000000
CONS,ecoinvent-v3.11,ZG,P-SB,,c3b40283-a4e5-465d-b08c-a3aede4a7c59,1.0000000000
CONS,ecoinvent-v3.11,TA,QSIC,,9b5f86ec-48d7-440e-8e8d-93a3e1c208cc,1.0000000000
CONS,ecoinvent-v3.11,TA,10695,杂料-钢渣,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,TA,59181,,708ab0fb-6b9a-4261-b550-9ff3bca1ee44,1.0000000000
CONS,ecoinvent-v3.11,ZG,A1410,,a671c59a-5855-4cbd-b2c8-3b4dc1a9a3be,1.0000000000
CONS,ecoinvent-v3.11,ZG,A2213623,,3bdd2e55-e55b-4adb-ab71-4b2a32a7feff,1.0000000000
CONS,ecoinvent-v3.11,ZG,05148,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,103C7,粉矿-SP10粉,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,ZG,LWGSI,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,ZG,M-MN,,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,TA,073,,be7ed2d3-e5ed-4cf3-985e-095c1f7bc7db,1.0000000000
CONS,ecoinvent-v3.11,TA,12541,硫铁,e5060633-c0ad-4f2f-84df-80269af0b179,1.0000000000
CONS,ecoinvent-v3.11,ZG,04077,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,ZG,59094,,708ab0fb-6b9a-4261-b550-9ff3bca1ee44,1.0000000000
CONS,ecoinvent-v3.11,TA,110B4,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,FS-B,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,ZG,05222,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,FB-WYM,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
BASIC,ecoinvent-v3.11,RG,58270,回收低压蒸汽,7942eb9b-02c0-426e-80d3-ca3f2e30e0fa,1.0000000000
BASIC,ecoinvent-v3.11,TM,60010,菱镁矿,76e92d8e-4cf5-4792-931e-1e6ae337539c,1.0000000000
BASIC,ecoinvent-v3.11,TM,14411,焙烧石灰石,e128a570-da73-416d-8298-744c1b13584b,1.0000000000
BASIC,ecoinvent-v3.11,BR,58090,回收冷凝水,d5e7c210-7348-48ed-81b1-190903b31eaf,1.0000000000
BASIC,ecoinvent-v3.11,RG,2105,,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,ZG,P-CA98,,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,BR,18140,回收废品废钢-复合板废钢,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,WG,18660,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,ZG,TAA1,连铸板坯-外购-宝山,1d5d5488-9721-4d32-b8cc-d3b99a11de23,1.0000000000
BASIC,ecoinvent-v3.11,RG,1128,,7924ebf6-c3e9-4cfa-aca8-3630295edac8,1.0000000000
BASIC,ecoinvent-v3.11,BR,14801,热镀锌-1550,f50edcfd-c3fa-4343-b021-2dda2ce7046c,1.0000000000
BASIC,ecoinvent-v3.11,TM,14510,(片)白云石粉,76e92d8e-4cf5-4792-931e-1e6ae337539c,1.0000000000
BASIC,ecoinvent-v3.11,RG,12532,高铝铁,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,TA,10352,粉矿-FMG粉矿      ,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,WG,14562,颗粒灰,86c979f1-7c68-48cb-b241-8ad925e1046f,1.0000000000
BASIC,ecoinvent-v3.11,TA,18085,回收粗锌粉,ef5e9408-8dcd-4d9d-8015-5e0ce504a229,1.0000000000
BASIC,ecoinvent-v3.11,WG,12310,中混废,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,RG,2112,,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,BR,10532,精块矿-BHP混合块矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,WG,C1621200,,4099b319-64b7-427d-986b-1315fb202e93,1.0000000000
BASIC,ecoinvent-v3.11,ZG,18060,主原料回收竖炉泥饼,15289673-3d4b-479a-a02d-7838f5b7894d,1.0000000000
BASIC,ecoinvent-v3.11,ZG,48080,回收高炉煤气,b68da6eb-5515-4a50-81a4-9359ac1a5674,1.0000000000
BASIC,ecoinvent-v3.11,ZG,12330,破碎料,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,TA,18860,回收电炉可利用材,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,ZG,336-064-17,含油污泥,3b7ef680-014a-4c69-924f-041c2e0b7dc8,1.0000000000
BASIC,ecoinvent-v3.11,TA,FG03,厂外废钢,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,BR,50110,,ec6cae57-bbd2-4fab-98b0-4ffdda4e5a61,1.0000000000
BASIC,ecoinvent-v3.11,ZG,12547,铝线,7924ebf6-c3e9-4cfa-aca8-3630295edac8,1.0000000000
BASIC,ecoinvent-v3.11,TA,18330,回收氧化铁球      ,b5e3f3d6-1330-4f9e-aea4-90c2922d5551,1.0000000000
BASIC,ecoinvent-v3.11,TA,10-14-##-**,厂区垃圾,b5cfdceb-4076-4d34-adfc-d7e6c4a57948,1.0000000000
BASIC,ecoinvent-v3.11,TA,12570,钛压块      ,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,ZG,10156,主原料筛下粉-南非库博精块矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,ZG,103C0,粉矿-巴西CSNICO6,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,BR,10527,精块矿-Pilbara混合块矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,ZG,14405,膨润土,37b90c76-559b-424a-991e-09cb754b0a19,1.0000000000
BASIC,ecoinvent-v3.11,TA,336-069-17-01,含铬废液,50b3f4a7-7b80-40cc-8290-92d235beb7c3,1.0000000000
BASIC,ecoinvent-v3.11,ZG,125F1,低钛低磷铁,c89c3b07-7920-48b8-8752-7fb068088633,1.0000000000
BASIC,ecoinvent-v3.11,BR,64052,无缝空减辊,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,WG,40650,外购高炉除尘灰-焦化,e20ee0a4-2652-4616-8dcc-9a9ac5a29eba,1.0000000000
BASIC,ecoinvent-v3.11,TM,50410,氧气-外购,7cdd63b8-470d-482c-9c50-8478a1d446d3,1.0000000000
BASIC,ecoinvent-v3.11,RG,1202,,a5908466-a88c-4608-a841-e6fd1bb1812b,1.0000000000
BASIC,ecoinvent-v3.11,ZG,FR-CAO,,86c979f1-7c68-48cb-b241-8ad925e1046f,1.0000000000
BASIC,ecoinvent-v3.11,RG,1114,,a5908466-a88c-4608-a841-e6fd1bb1812b,1.0000000000
BASIC,ecoinvent-v3.11,ZG,34230,其他焦-CDQ粉,f8cdd5d5-45a3-4d58-b3fa-cbff2da2ae9e,1.0000000000
BASIC,ecoinvent-v3.11,ZG,18310,回收氧化铁红（次品）,b5e3f3d6-1330-4f9e-aea4-90c2922d5551,1.0000000000
BASIC,ecoinvent-v3.11,ZG,125F4,高效防溅纯钙线,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,RG,10325,粉矿-国内碱性精粉,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,TA,12369,条钢磨屑,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,TM,103F8,粉矿-丝路粉矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,WG,58081,回收光伏电,ec6cae57-bbd2-4fab-98b0-4ffdda4e5a61,1.0000000000
BASIC,ecoinvent-v3.11,WG,2429,,76f8ffde-93a6-4a4e-bcb2-218ccccca537,1.0000000000
BASIC,ecoinvent-v3.11,ZG,C-GR75,,84a1e88c-05d5-44fc-b88d-0570bbc27313,1.0000000000
BASIC,ecoinvent-v3.11,TA,64950,线材轧辊,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,RG,2236,,f8cdd5d5-45a3-4d58-b3fa-cbff2da2ae9e,1.0000000000
BASIC,ecoinvent-v3.11,TA,900-210-08-01,废旧油,60c90698-51cb-49b4-9d79-387f4ff5d32a,1.0000000000
BASIC,ecoinvent-v3.11,TM,10194,筛下粉-巴西LHG块矿筛下粉,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,TM,103A8,粉矿-金布巴粉,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,BR,18443,回收三级氧化铁粉1800      ,b5e3f3d6-1330-4f9e-aea4-90c2922d5551,1.0000000000
BASIC,ecoinvent-v3.11,TA,14600,硅石,a71ee734-f337-48ef-8ee5-e9f45a488b46,1.0000000000
BASIC,ecoinvent-v3.11,BR,65940,耐指纹涂料        ,a651ebf4-6bca-4dda-94b7-fbb2c45ae2c7,1.0000000000
BASIC,ecoinvent-v3.11,BR,933,二级纯水发生量,d5e7c210-7348-48ed-81b1-190903b31eaf,1.0000000000
BASIC,ecoinvent-v3.11,BR,L3810,连退卷-委外-1800,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,RG,2130,,7924ebf6-c3e9-4cfa-aca8-3630295edac8,1.0000000000
BASIC,ecoinvent-v3.11,WG,2314,,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,WG,40900,,9dd600c6-140c-40c1-8afb-3fd4b08a97a4,1.0000000000
BASIC,ecoinvent-v3.11,TA,I0820,精密管-委外加工-酸洗后卷,92afbc0a-9b00-40fa-861d-0828382df740,1.0000000000
BASIC,ecoinvent-v3.11,WG,103C8,主原料粉矿-SFCT粉矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,BR,12319,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,BR,14900,电镀锌锭2030,f50edcfd-c3fa-4343-b021-2dda2ce7046c,1.0000000000
BASIC,ecoinvent-v3.11,TA,A4841,初轧管坯-开坯后-委外加工,aaa79245-d1f0-4780-bc99-0315a7713671,1.0000000000
BASIC,ecoinvent-v3.11,BR,10344,粉矿-原卡拉加斯粉矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,WG,12502,低碳锰铁,76f8ffde-93a6-4a4e-bcb2-218ccccca537,1.0000000000
BASIC,ecoinvent-v3.11,TA,10893,直送烧结粉,b56ced41-d8e0-4d00-9a3e-336bab6d1ad9,1.0000000000
BASIC,ecoinvent-v3.11,TM,12519,微碳铬铁,4f1a3047-5199-438e-a09e-f2db562eced9,1.0000000000
BASIC,ecoinvent-v3.11,TM,900-052-31,废铅酸蓄电池,50b2cb4f-cd14-41ca-af39-250f169c9767,1.0000000000
BASIC,ecoinvent-v3.11,WG,12324,粒子钢,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,WG,18700,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,RG,10339,粉矿-力拓大杨迪,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,WG,2517,,f8cdd5d5-45a3-4d58-b3fa-cbff2da2ae9e,1.0000000000
BASIC,ecoinvent-v3.11,ZG,18077,回收烧结除尘灰,e20ee0a4-2652-4616-8dcc-9a9ac5a29eba,1.0000000000
BASIC,ecoinvent-v3.11,ZG,12100,外购生石灰,86c979f1-7c68-48cb-b241-8ad925e1046f,1.0000000000
BASIC,ecoinvent-v3.11,ZG,LWGZF,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,TM,12547,铝线,7924ebf6-c3e9-4cfa-aca8-3630295edac8,1.0000000000
BASIC,ecoinvent-v3.11,ZG,18032,回收炼钢除尘灰,e20ee0a4-2652-4616-8dcc-9a9ac5a29eba,1.0000000000
BASIC,ecoinvent-v3.11,ZG,62080,干法脱硫剂,e128a570-da73-416d-8298-744c1b13584b,1.0000000000
BASIC,ecoinvent-v3.11,WG,12522,铜板,51cd3d29-24b3-47aa-bc87-30c30d4aac93,1.0000000000
BASIC,ecoinvent-v3.11,TA,I0470,热轧后钢卷-外购-太钢,aaa79245-d1f0-4780-bc99-0315a7713671,1.0000000000
BASIC,ecoinvent-v3.11,TA,10168,筛下粉-BHP混合块矿筛下粉,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,TA,12567,硅锰粉压球,76f8ffde-93a6-4a4e-bcb2-218ccccca537,1.0000000000
BASIC,ecoinvent-v3.11,RG,1211,,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,TM,12371,自循环热轧切头切尾,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,ZG,03024,,15289673-3d4b-479a-a02d-7838f5b7894d,1.0000000000
BASIC,ecoinvent-v3.11,BR,10428,,c935c14c-c5de-4816-9214-9ca4689232da,1.0000000000
CONS,ecoinvent-v3.11,TA,10788,杂料-PC低铁灰泥,840fa719-cbcf-4a3d-a1f3-a35a508f830b,1.0000000000
CONS,ecoinvent-v3.11,ZG,02040,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,10624,杂料-竖炉除尘灰,b8c88277-b18c-4cd8-ab31-e9798b4b60e4,1.0000000000
CONS,ecoinvent-v3.11,ZG,12202,外购铁块,be7ed2d3-e5ed-4cf3-985e-095c1f7bc7db,1.0000000000
CONS,ecoinvent-v3.11,ZG,12529,钒铁,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,ZG,62090,脱硫脱硝催化剂,0b8fc742-0e4c-4c7e-8e2b-4ba6165906de,1.0000000000
CONS,ecoinvent-v3.11,ZG,05238,,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,ZG,18120,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,TA,14500,(未选)白云石,d0357c0e-e740-4de9-9d5f-2d59f7ab871b,1.0000000000
CONS,ecoinvent-v3.11,TA,D0709,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,HCCR,,2fcac100-8d50-42d6-a085-04862c21a14e,1.0000000000
CONS,ecoinvent-v3.11,TA,12324,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,TA,60320,外购脱硫消石灰,b1638a0c-902c-4736-9b55-bbebc6352689,1.0000000000
CONS,ecoinvent-v3.11,ZG,FENB60,,15395b25-aa91-46fd-a777-0eda8bf4bfb2,1.0000000000
CONS,ecoinvent-v3.11,TA,12553,钙铁,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,64050,无缝穿孔辊        ,b49cc63c-6081-4d61-ae9c-c7e93b3a0b00,1.0000000000
CONS,ecoinvent-v3.11,ZG,05201,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,TA,06-08-CC-LG-02,,ac465659-1b98-4a74-b0c7-b3a6709993b6,1.0000000000
CONS,ecoinvent-v3.11,TA,59382,中压蒸汽,bac6610b-ebd1-4841-a7e7-835aa5799341,1.0000000000
CONS,ecoinvent-v3.11,TA,DES5,,ad72e45d-7e1d-4871-ac25-5d76d7f15a26,1.0000000000
CONS,ecoinvent-v3.11,ZG,FL03,,c99a8731-cf4d-4cac-af1b-33740646087f,1.0000000000
CONS,ecoinvent-v3.11,TA,12322,B480废钢,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,ZG,LG0401009,,4a3ab1fd-46cd-49e3-9568-600cde2d0ade,1.0000000000
CONS,ecoinvent-v3.11,TA,10785,杂料-含铬污泥,07ea1a74-4ea9-49e5-b034-73cf1d959280,1.0000000000
CONS,ecoinvent-v3.11,TA,1202,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,ZG,02014,,accbaec8-f2b0-43f5-87a8-2a49b380f80a,1.0000000000
CONS,ecoinvent-v3.11,ZG,10613,杂料-炼钢除尘灰,b8c88277-b18c-4cd8-ab31-e9798b4b60e4,1.0000000000
CONS,ecoinvent-v3.11,TA,11047,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,1408-2,,7460ac6c-bb01-4239-8ec8-1dda5b4fe989,1.0000000000
CONS,ecoinvent-v3.11,TA,58382,,8e45d656-3e22-4709-9358-9a961701d097,1.0000000000
CONS,ecoinvent-v3.11,TA,HT-C,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,65030,,d0569db2-b32e-4287-ad1b-d4cbb2824b26,1.0000000000
CONS,ecoinvent-v3.11,ZG,03050,,af7f0490-3db2-4f71-9f23-f8a427441a50,1.0000000000
CONS,ecoinvent-v3.11,ZG,1414,,e07974bc-42bb-447e-8af4-f33c4eeb9d86,1.0000000000
CONS,ecoinvent-v3.11,ZG,14405,膨润土,29ca793b-2b74-4f61-ab9a-2abbff31cdb3,1.0000000000
CONS,ecoinvent-v3.11,ZG,A1564551,,15395b25-aa91-46fd-a777-0eda8bf4bfb2,1.0000000000
CONS,ecoinvent-v3.11,ZG,FE-B,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,D0718,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,ORE,,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,ZG,C-GR,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,TA,1215,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,TA,12340,冷却剂,a04fb6b5-278b-43f1-8bef-a6a83d9370b5,1.0000000000
CONS,ecoinvent-v3.11,TA,LWGQP,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,ZG,05073,,b1709f4d-88e0-40ce-bc41-8e4bc0351b6a,1.0000000000
CONS,ecoinvent-v3.11,ZG,12561,高纯硅铁,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,59088,,8e45d656-3e22-4709-9358-9a961701d097,1.0000000000
CONS,ecoinvent-v3.11,ZG,ZSYJCJ,,f5993591-b562-4474-b776-284b4612ebdf,1.0000000000
CONS,ecoinvent-v3.11,TA,06-17-##-**-02,筒仓废石灰,ac465659-1b98-4a74-b0c7-b3a6709993b6,1.0000000000
CONS,ecoinvent-v3.11,TA,1411,,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,TA,C3092372,,4246a325-234d-4810-8a30-8f65e78539fb,1.0000000000
CONS,ecoinvent-v3.11,TA,FG05,其他废钢,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,ZG,14805,铝硅锭,e07974bc-42bb-447e-8af4-f33c4eeb9d86,1.0000000000
CONS,ecoinvent-v3.11,TA,12502,低碳锰铁,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,TA,40753,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,TA,SCIF,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,TA,W-BD,,e07974bc-42bb-447e-8af4-f33c4eeb9d86,1.0000000000
